"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7799987792969","44.3600006103516","44.6399993896484","44.689998626709","44.5299987792969","44.3300018310547","44.1300010681152","43.7599983215332","43.3699989318848","42.9099998474121","42.1500015258789","41.2599983215332","40.2200012207031","39.4099998474121","38.5200004577637","37.4599990844727","36.5299987792969","37.7999992370605","39.4500007629395","38.5999984741211","38.9300003051758","37.25","36.2799987792969","34.8300018310547","35.3300018310547","33.5999984741211","31.3400001525879","25.7800006866455","24.0499992370605","","",
"Samoa Americana","ASM","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3600001335144","5.05000019073486","5.11999988555908","4.90000009536743","4.78000020980835","4.84000015258789","4.90999984741211","4.84999990463257","4.92999982833862","4.8600001335144","4.75","4.38000011444092","3.91000008583069","3.74000000953674","3.57999992370605","3.41000008583069","3.3199999332428","3.30999994277954","3.23000001907349","3.23000001907349","2.8199999332428","2.79999995231628","2.61999988555908","2.79999995231628","2.64000010490417","2.61999988555908","2.59999990463257","2.61999988555908","2.55999994277954","","",
"Austria","AUT","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.78000020980835","7.61999988555908","7.40999984741211","7.19999980926514","7.34000015258789","7.42999982833862","6.8899998664856","6.48999977111816","6.23000001907349","6.05000019073486","5.80999994277954","5.76000022888184","5.5","4.90000009536743","5.26999998092651","5.23999977111816","5.53000020980835","5.25","5.32000017166138","5.21000003814697","4.94000005722046","4.67999982833862","4.57999992370605","4.84000015258789","4.53000020980835","4.34999990463257","3.9300000667572","3.69000005722046","3.66000008583069","","",
"Azerbaiyán","AZE","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8699989318848","41.4099998474121","41.3199996948242","42.2000007629395","43.310001373291","43.3499984741211","42.9199981689453","42.2999992370605","42.310001373291","41.0099983215332","39.9500007629395","40.189998626709","39.8899993896484","39.5400009155273","39.3199996948242","39.5499992370605","38.5499992370605","39.5900001525879","38.1199989318848","38.2299995422363","37.8800010681152","37.6500015258789","37.0999984741211","36.75","36.3600006103516","36.3400001525879","36.3499984741211","36.2599983215332","36","","",
"Burundi","BDI","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.129997253418","92.129997253418","92.1900024414063","92.2200012207031","92.3000030517578","92.370002746582","92.3499984741211","92.2099990844727","91.9899978637695","91.7600021362305","91.4800033569336","91.1699981689453","90.9300003051758","90.620002746582","90.3000030517578","89.9199981689453","89.5299987792969","89.1100006103516","88.6800003051758","88.2200012207031","87.75","87.2399978637695","86.7099990844727","86.1900024414063","86.2900009155273","86.2799987792969","86.3099975585938","86.25","86.2099990844727","","",
"Bélgica","BEL","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.90000009536743","2.63000011444092","2.89000010490417","2.6800000667572","2.75","2.66000008583069","2.24000000953674","2.39000010490417","1.9099999666214","1.37999999523163","1.78999996185303","1.72000002861023","2.22000002861023","2.03999996185303","1.95000004768372","1.86000001430511","1.54999995231628","1.49000000953674","1.35000002384186","1.29999995231628","1.16999995708466","1.36000001430511","1.22000002861023","1.17999994754791","1.25","1.1599999666214","0.990000009536743","0.920000016689301","","",
"Benin","BEN","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9000015258789","50.7999992370605","50.6399993896484","50.2599983215332","50.060001373291","49.8300018310547","49.5099983215332","49.25","48.8499984741211","48.3899993896484","47.9099998474121","47.4599990844727","47.0699996948242","46.6500015258789","46.3199996948242","45.8800010681152","45.3400001525879","44.8499984741211","44.4500007629395","44.0699996948242","43.6100006103516","43.0299987792969","42.2700004577637","41.560001373291","41.0800018310547","40.5900001525879","39.8699989318848","39.0800018310547","38.2700004577637","","",
"Burkina Faso","BFA","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7799987792969","89.6399993896484","89.4199981689453","89.1399993896484","88.0699996948242","86.7699966430664","85.4000015258789","83.8600006103516","82.1399993896484","80.4300003051758","78.3499984741211","76.1100006103516","73.4599990844727","70.7200012207031","67.5199966430664","64.0899963378906","60.5299987792969","56.6599998474121","52.7000007629395","48.2200012207031","43.7200012207031","39.2000007629395","34.7299995422363","30.3799991607666","29.75","28.9300003051758","28.0200004577637","27.0799999237061","26.2099990844727","","",
"Bangladesh","BGD","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5100021362305","68.9000015258789","68.120002746582","67.2200012207031","66.0299987792969","64.629997253418","64.8600006103516","64.9300003051758","64.9400024414063","64.8099975585938","62.3899993896484","59.9000015258789","57.189998626709","54.2999992370605","51.1699981689453","48.0800018310547","47.8499984741211","47.6699981689453","47.5299987792969","47.310001373291","46.5499992370605","45.7599983215332","45.0099983215332","44.2700004577637","43.4599990844727","42.6599998474121","40.5999984741211","39.3899993896484","38.2999992370605","","",
"Bulgaria","BGR","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5400009155273","19","18.3199996948242","17.4899997711182","16.6200008392334","15.6000003814697","15.5600004196167","14.3199996948242","13.8800001144409","13.1999998092651","9.6899995803833","10.710000038147","11.1400003433228","10.75","8.9399995803833","8.10999965667725","7.53999996185303","7.46999979019165","7.09000015258789","6.82000017166138","6.78000020980835","6.44000005722046","6.65999984741211","7.01000022888184","6.8600001335144","6.75","7.01000022888184","6.57999992370605","6.61999988555908","","",
"Bahrein","BHR","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4300000667572","2.33999991416931","2.24000000953674","2.14000010490417","2.04999995231628","1.97000002861023","1.87999999523163","1.79999995231628","1.72000002861023","1.64999997615814","1.57000005245209","1.51999998092651","1.47000002861023","1.4099999666214","1.35000002384186","1.28999996185303","1.24000000953674","1.17999994754791","1.13999998569489","1.08000004291534","1.0900000333786","1.0900000333786","1.0900000333786","1.08000004291534","1.08000004291534","1.03999996185303","1.00999999046326","0.970000028610229","0.939999997615814","","",
"Bahamas","BHS","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.25","5.25","5.46000003814697","5.42999982833862","4.34000015258789","5","3.83999991416931","3.52999997138977","4.03000020980835","4.1100001335144","4.19999980926514","3.71000003814697","3","4.42999982833862","3.49000000953674","2.5","2.30999994277954","2.9300000667572","2.88000011444092","2.71000003814697","2.65000009536743","2.61999988555908","2.5699999332428","2.49000000953674","2.44000005722046","2.38000011444092","2.32999992370605","2.25999999046326","2.20000004768372","","",
"Bosnia y Herzegovina","BIH","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3400001525879","35.2599983215332","34.8600006103516","33.7799987792969","32.3699989318848","30.2700004577637","28.7099990844727","27.3099994659424","26.1900005340576","25.2299995422363","24.4400005340576","23.4500007629395","22.7000007629395","22.1000003814697","21.3099994659424","20.5499992370605","19.8199996948242","20.5799999237061","21.2299995422363","19.7000007629395","19.6100006103516","20.5599994659424","18.8600006103516","17.0799999237061","17.5200004577637","17.9599990844727","16.8199996948242","15.7299995422363","17.9599990844727","","",
"Belarús","BLR","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1000003814697","15.4300003051758","15.5200004577637","15.6800003051758","15.8900003433228","15.8800001144409","15.6899995803833","15.5100002288818","15.3800001144409","15.1199998855591","14.7200002670288","14.4099998474121","13.9700002670288","13.5","12.9899997711182","12.539999961853","12.0699996948242","11.6300001144409","11.3500003814697","10.8900003433228","10.5900001525879","10.3100004196167","10.1400003433228","9.89000034332275","9.69999980926514","9.72999954223633","10.6999998092651","11.3100004196167","11.0600004196167","","",
"Belice","BLZ","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3099994659424","24.1700000762939","23.9400005340576","23.1100006103516","27.1499996185303","28.6800003051758","29.9099998474121","25.0200004577637","27.4699993133545","26.0100002288818","24.6700000762939","23.3400001525879","22","20.7800006866455","19.5599994659424","19.4200000762939","19.3099994659424","19.1299991607666","19.0400009155273","18.9099998474121","18.7900009155273","18.6200008392334","18.4599990844727","18.25","18.0799999237061","18.5599994659424","17.4200000762939","17.0100002288818","16.7999992370605","","",
"Bermudas","BMU","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4599990844727","42.3400001525879","42.1500015258789","41.9099998474121","41.5800018310547","41.2900009155273","41.2299995422363","40.689998626709","39.9500007629395","38.939998626709","44.2000007629395","42.3899993896484","35.0900001525879","35.0900001525879","38.6100006103516","39.5","36.0999984741211","31.2000007629395","30.0900001525879","30","29.7900009155273","27.7900009155273","29.2299995422363","30.8500003814697","27.8500003814697","29.6800003051758","30.4899997711182","31.0599994659424","30.5400009155273","","",
"Brasil","BRA","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6399993896484","19.75","19.3099994659424","18.6900005340576","18.1399993896484","17.1000003814697","16.8500003814697","16.2000007629395","16.6900005340576","16.4899997711182","16.4200000762939","16.5300006866455","16.6800003051758","17.1399993896484","16.6200008392334","15.6199998855591","14.6800003051758","13.8500003814697","13.4300003051758","12.6599998474121","11.9899997711182","11.4700002670288","11.1700000762939","10.3400001525879","10.1999998092651","10.1400003433228","9.46000003814697","9.26000022888184","9.07999992370605","","",
"Barbados","BRB","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51999998092651","6.23999977111816","5.55999994277954","5.30999994277954","4.6399998664856","5.26999998092651","4.82999992370605","4.44000005722046","4.30999994277954","4.23000001907349","4.19999980926514","4.03999996185303","4.55999994277954","3.41000008583069","3.51999998092651","3.60999989509583","3.00999999046326","2.77999997138977","2.94000005722046","2.83999991416931","3.26999998092651","2.77999997138977","2.71000003814697","2.72000002861023","2.89000010490417","2.85999989509583","2.75999999046326","2.70000004768372","2.65000009536743","","",
"Brunei Darussalam","BRN","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02999997138977","1.89999997615814","1.77999997138977","1.67999994754791","1.55999994277954","1.48000001907349","1.4099999666214","1.32000005245209","1.26999998092651","1.21000003814697","1.12999999523163","1.07000005245209","1.01999998092651","0.970000028610229","0.920000016689301","0.870000004768372","0.810000002384186","0.779999971389771","0.730000019073486","0.689999997615814","0.649999976158142","0.620000004768372","0.579999983310699","0.550000011920929","0.740000009536743","1.00999999046326","1.36000001430511","1.05999994277954","1.95000004768372","","",
"Bhután","BTN","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8499984741211","69.6399993896484","69.4499969482422","69.1999969482422","68.9300003051758","68.5299987792969","68.2200012207031","67.9199981689453","67.4599990844727","66.7799987792969","66.0599975585938","65.3000030517578","64.6800003051758","64.0100021362305","63.3199996948242","62.7999992370605","62.2299995422363","61.7299995422363","60.7799987792969","59.5999984741211","60.1500015258789","58.3499984741211","56.3400001525879","56.6500015258789","58","57.2200012207031","56.5200004577637","56.1199989318848","55.7799987792969","","",
"Botswana","BWA","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8999996185303","15.6999998092651","15.6599998474121","15.6000003814697","15.2600002288818","15.0699996948242","17.7600002288818","20.7299995422363","20.3199996948242","19.9599990844727","20.4899997711182","20.8199996948242","21.2199993133545","21.9599990844727","22.6599998474121","23.2199993133545","23.7700004577637","24.3899993896484","25.0900001525879","24.5900001525879","24.0599994659424","23.5699996948242","22.8600006103516","22.2900009155273","21.8999996185303","21.3600006103516","20.8799991607666","20.3700008392334","19.8999996185303","","",
"República Centroafricana","CAF","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6699981689453","75.8199996948242","75.8600006103516","75.8199996948242","75.6800003051758","75.8499984741211","75.75","75.5899963378906","75.4499969482422","75.5100021362305","75.2600021362305","75.0199966430664","75.1699981689453","74.8000030517578","74.620002746582","74.2200012207031","73.8300018310547","73.5100021362305","72.9300003051758","72.5100021362305","72.0800018310547","71.5699996948242","72.5299987792969","72.3000030517578","71.8300018310547","71.3000030517578","70.7799987792969","70.3000030517578","69.8499984741211","","",
"Canadá","CAN","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49000000953674","3.45000004768372","3.48000001907349","3.34999990463257","3.15000009536743","3.10999989509583","3.00999999046326","2.99000000953674","2.80999994277954","2.51999998092651","2.16000008583069","2.11999988555908","2.10999989509583","2.01999998092651","2.11999988555908","2.10999989509583","2","1.94000005722046","1.95000004768372","1.80999994277954","1.78999996185303","1.75","1.77999997138977","1.71000003814697","1.63999998569489","1.58000004291534","1.51999998092651","1.49000000953674","1.50999999046326","","",
"Europa Central y del Báltico","CEB","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.668429263507","22.2251210674836","22.5173742794962","22.724862514218","22.3935749269822","21.3031132918001","21.8205602276033","21.442201171751","21.496766181068","21.3077058307201","20.8071502192786","18.8812926033322","18.1505477207409","16.6137025672164","16.0343503030788","14.896834652953","13.9811695569996","13.2050555791586","13.1233217183548","13.4506594572036","12.9926152403279","12.8875546317404","12.4603348991943","12.0331581025901","11.4008347073241","10.367010364373","10.1495656820037","9.70153096382882","9.27586906595012","","",
"Suiza","CHE","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30000019073486","4.19999980926514","4.51000022888184","4.40999984741211","4.44999980926514","4.3899998664856","4.59999990463257","4.6100001335144","4.78000020980835","4.84999990463257","4.34999990463257","4.28999996185303","4.23999977111816","3.89000010490417","3.90000009536743","3.80999994277954","4","3.58999991416931","3.25","3.47000002861023","3.50999999046326","3.52999997138977","3.52999997138977","3.57999992370605","3.44000005722046","3.35999989509583","3.10999989509583","3.02999997138977","2.58999991416931","","",
"Islas del Canal","CHI","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46000003814697","5.40000009536743","5.32000017166138","5.21999979019165","5.11999988555908","5.01000022888184","4.8899998664856","4.76000022888184","4.61999988555908","4.44999980926514","4.36999988555908","4.28999996185303","4.23000001907349","4.11999988555908","4.01000022888184","3.84999990463257","3.70000004768372","3.61999988555908","3.57999992370605","3.48000001907349","3.38000011444092","3.27999997138977","3.17000007629395","3.05999994277954","2.96000003814697","2.86999988555908","2.77999997138977","2.70000004768372","2.61999988555908","","",
"Chile","CHL","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0900001525879","18.0200004577637","16.5499992370605","16.2199993133545","15.710000038147","15.4099998474121","14.4200000762939","14.4399995803833","14.4300003051758","14.4399995803833","13.6000003814697","13.5","13.6000003814697","13.3599996566772","13.1599998474121","12.8500003814697","12.3100004196167","11.7200002670288","11.1800003051758","10.6099996566772","10.2600002288818","9.97999954223633","9.47999954223633","9.39999961853027","9.38000011444092","9.47999954223633","9.25","9.22000026702881","8.97999954223633","","",
"China","CHN","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7000007629395","58.5","56.4000015258789","54.2999992370605","52.2000007629395","50.5","49.9000015258789","49.7999992370605","50.0999984741211","50.0099983215332","50.0099983215332","50.0099983215332","49.0999984741211","46.9000015258789","44.7999992370605","42.5999984741211","40.7999992370605","39.5999984741211","38.0999984741211","36.7000007629395","34.7999992370605","33.5999984741211","31.3999996185303","29.5","28.5900001525879","27.7000007629395","26.9799995422363","26.0699996948242","25.3299999237061","","",
"Côte d'Ivoire","CIV","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7599983215332","52.7400016784668","52.7200012207031","52.6699981689453","52.4000015258789","52.0499992370605","51.75","51.4500007629395","51.2200012207031","51.1399993896484","51.0099983215332","50.8699989318848","50.689998626709","50.2999992370605","49.9000015258789","49.5099983215332","49.0400009155273","48.5400009155273","47.9300003051758","47.4500007629395","47.3300018310547","46.2200012207031","45.1699981689453","44.3300018310547","43.5","42.75","41.8899993896484","41.0099983215332","40.1500015258789","","",
"Camerún","CMR","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0299987792969","68.120002746582","68.3099975585938","68.2300033569336","68.1100006103516","67.9199981689453","67.6399993896484","67.3000030517578","66.9100036621094","66.4700012207031","65.8899993896484","65","64.0400009155273","62.939998626709","62.0299987792969","60.9799995422363","59.8300018310547","58.25","56.6599998474121","55","53.2400016784668","51.4000015258789","49.4799995422363","47.6100006103516","46.5800018310547","45.7099990844727","44.9099998474121","44.1699981689453","43.4900016784668","","",
"Congo, República Democrática del","COD","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8199996948242","72.0800018310547","72.3899993896484","72.5899963378906","72.6100006103516","72.6399993896484","72.8899993896484","72.9400024414063","73.1399993896484","73.4599990844727","73.4199981689453","73.1699981689453","72.8099975585938","72.3199996948242","71.870002746582","71.4499969482422","70.9199981689453","70.4400024414063","70.0899963378906","69.5400009155273","68.9599990844727","68.3399963378906","67.6100006103516","66.8099975585938","66.1500015258789","65.8000030517578","65.379997253418","64.8099975585938","64.3000030517578","","",
"Congo, República del","COG","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.25","43.2000007629395","43.2000007629395","43.3300018310547","43.1699981689453","43","42.9900016784668","42.7000007629395","42.75","42.2900009155273","41.8300018310547","41.310001373291","41.0099983215332","40.6100006103516","39.9700012207031","39.3899993896484","39.25","38.7099990844727","37.9500007629395","37.2400016784668","36.7099990844727","36.1699981689453","35.6199989318848","34.8800010681152","34.3499984741211","34.2200012207031","34.0699996948242","33.7400016784668","33.5299987792969","","",
"Colombia","COL","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.75","23.5900001525879","23.3700008392334","23.0900001525879","22.8400001525879","22.6200008392334","22.2999992370605","22.1800003051758","22.3500003814697","22.4300003051758","22.2000007629395","21.9300003051758","21.5499992370605","21.0300006866455","20.6599998474121","20.0100002288818","19.3700008392334","19.0300006866455","18.6200008392334","18.3799991607666","17.8099994659424","17.4099998474121","16.6000003814697","16.2299995422363","16.0100002288818","16.0100002288818","16.5300006866455","16.7099990844727","15.7700004577637","","",
"Comoras","COM","Empleos en agricultura (% del total de empleos)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3199996948242","59.1699981689453","59.1199989318848","59.25","59.1399993896484","59.1399993896484","58.939998626709","58.7900009155273","58.560001373291","57.8699989318848","57.4199981689453","56.9000015258789","56.3600006103516","55.7200012207031","54.1199989318848","52.4900016784668","50.8699989318848","49.0999984741211","47.3199996948242","45.4799995422363","43.6100006103516","41.7700004577637","39.8499984741211","38.0099983215332","37.2700004577637","36.4900016784668","35.7000007629395","34.9900016784668","34.3800010681152","","",
